datetime,count
2011-04-23 06:00:00,14.542
2011-04-23 07:00:00,80.79
2011-04-23 08:00:00,51.934
2011-04-23 09:00:00,71.412
2011-04-23 10:00:00,142.544
2011-04-23 11:00:00,124.032
2011-04-23 12:00:00,156.134
2011-04-23 13:00:00,157.23
2011-04-23 14:00:00,219.672
2011-04-23 15:00:00,237.196
2011-04-23 16:00:00,228.898
2011-04-23 17:00:00,281.1433333333333
2011-04-23 18:00:00,266.464
2011-04-23 19:00:00,165.18
2011-04-23 20:00:00,125.368
2011-04-23 21:00:00,118.034
2011-04-23 22:00:00,103.81
2011-04-23 23:00:00,79.138
2011-04-24 00:00:00,52.64
2011-04-24 01:00:00,37.704
2011-04-24 02:00:00,34.992
2011-04-24 03:00:00,26.304
2011-04-24 04:00:00,9.388
2011-04-24 05:00:00,10.09
2011-04-24 06:00:00,14.69
2011-04-24 07:00:00,121.632
2011-04-24 08:00:00,146.968
2011-04-24 09:00:00,166.534
2011-04-24 10:00:00,246.414
2011-04-24 11:00:00,336.906
2011-04-24 12:00:00,345.154
2011-04-24 13:00:00,338.904
2011-04-24 14:00:00,353.278
2011-04-24 15:00:00,354.79
2011-04-24 16:00:00,336.9
2011-04-24 17:00:00,326.59883333333335
2011-04-24 18:00:00,320.2833333333333
2011-04-24 19:00:00,163.056
2011-04-24 20:00:00,121.42
2011-04-24 21:00:00,85.714
2011-04-24 22:00:00,67.888
2011-04-24 23:00:00,64.576
2011-04-25 00:00:00,26.622
2011-04-25 01:00:00,12.858
2011-04-25 02:00:00,7.288
2011-04-25 03:00:00,4.8
2011-04-25 04:00:00,4.878
2011-04-25 05:00:00,14.52
2011-04-25 06:00:00,41.746
2011-04-25 07:00:00,201.798
2011-04-25 08:00:00,293.342
2011-04-25 09:00:00,168.608
2011-04-25 10:00:00,119.958
2011-04-25 11:00:00,135.816
2011-04-25 12:00:00,144.02
2011-04-25 13:00:00,147.31
2011-04-25 14:00:00,149.02
2011-04-25 15:00:00,153.104
2011-04-25 16:00:00,202.33
2011-04-25 17:00:00,372.232
2011-04-25 18:00:00,372.504
2011-04-25 19:00:00,291.962
2011-04-25 20:00:00,183.664
2011-04-25 21:00:00,150.548
2011-04-25 22:00:00,109.756
2011-04-25 23:00:00,66.544
2011-04-26 00:00:00,29.576
2011-04-26 01:00:00,13.78
2011-04-26 02:00:00,6.174
2011-04-26 03:00:00,3.708
2011-04-26 04:00:00,5.014
2011-04-26 05:00:00,10.13
2011-04-26 06:00:00,44.976
2011-04-26 07:00:00,203.08
2011-04-26 08:00:00,281.002
2011-04-26 09:00:00,176.776
2011-04-26 10:00:00,118.938
2011-04-26 11:00:00,130.294
2011-04-26 12:00:00,145.22
2011-04-26 13:00:00,148.924
2011-04-26 14:00:00,142.556
2011-04-26 15:00:00,142.59
2011-04-26 16:00:00,201.666
2011-04-26 17:00:00,378.886
2011-04-26 18:00:00,374.014
2011-04-26 19:00:00,263.384
2011-04-26 20:00:00,179.398
2011-04-26 21:00:00,148.202
2011-04-26 22:00:00,111.01
2011-04-26 23:00:00,66.596
2011-04-27 00:00:00,28.73
2011-04-27 01:00:00,14.366
2011-04-27 02:00:00,7.474
2011-04-27 03:00:00,3.46
2011-04-27 04:00:00,4.698
2011-04-27 05:00:00,9.856
2011-04-27 06:00:00,44.38
2011-04-27 07:00:00,197.638
2011-04-27 08:00:00,271.578
2011-04-27 09:00:00,140.158
2011-04-27 10:00:00,99.936
2011-04-27 11:00:00,103.166
2011-04-27 12:00:00,127.326
2011-04-27 13:00:00,114.446
2011-04-27 14:00:00,134.778
2011-04-27 15:00:00,135.096
2011-04-27 16:00:00,195.226
2011-04-27 17:00:00,274.734
2011-04-27 18:00:00,270.346
2011-04-27 19:00:00,237.73
2011-04-27 20:00:00,149.366
2011-04-27 21:00:00,123.072
2011-04-27 22:00:00,98.302
2011-04-27 23:00:00,68.864
2011-04-28 00:00:00,33.902
2011-04-28 01:00:00,14.956
2011-04-28 02:00:00,8.95
2011-04-28 03:00:00,5.454
2011-04-28 04:00:00,5.32
2011-04-28 05:00:00,10.432
2011-04-28 06:00:00,55.304
2011-04-28 07:00:00,205.258
2011-04-28 08:00:00,357.374
2011-04-28 09:00:00,148.49
2011-04-28 10:00:00,100.58
2011-04-28 11:00:00,103.272
2011-04-28 12:00:00,119.48
2011-04-28 13:00:00,102.466
2011-04-28 14:00:00,105.952
2011-04-28 15:00:00,143.042
2011-04-28 16:00:00,179.838
2011-04-28 17:00:00,360.094
2011-04-28 18:00:00,354.634
2011-04-28 19:00:00,276.594
2011-04-28 20:00:00,177.592
2011-04-28 21:00:00,141.654
2011-04-28 22:00:00,103.91
2011-04-28 23:00:00,70.688
2011-04-29 00:00:00,48.006
2011-04-29 01:00:00,20.578
2011-04-29 02:00:00,14.056
2011-04-29 03:00:00,6.632
2011-04-29 04:00:00,5.746
2011-04-29 05:00:00,13.266
2011-04-29 06:00:00,51.828
2011-04-29 07:00:00,221.058
2011-04-29 08:00:00,309.644
2011-04-29 09:00:00,182.152
2011-04-29 10:00:00,151.57
2011-04-29 11:00:00,167.956
2011-04-29 12:00:00,182.236
2011-04-29 13:00:00,184.612
2011-04-29 14:00:00,211.828
2011-04-29 15:00:00,183.008
2011-04-29 16:00:00,210.132
2011-04-29 17:00:00,322.378
2011-04-29 18:00:00,324.02
2011-04-29 19:00:00,211.932
2011-04-29 20:00:00,154.494
2011-04-29 21:00:00,114.702
2011-04-29 22:00:00,92.902
2011-04-29 23:00:00,51.946
2011-04-30 00:00:00,40.95
2011-04-30 01:00:00,34.588
2011-04-30 02:00:00,30.98
2011-04-30 03:00:00,21.246
2011-04-30 04:00:00,5.706
2011-04-30 05:00:00,5.228
2011-04-30 06:00:00,24.88
2011-04-30 07:00:00,57.26
2011-04-30 08:00:00,80.012
2011-04-30 09:00:00,161.674
2011-04-30 10:00:00,209.82
2011-04-30 11:00:00,239.07
2011-04-30 12:00:00,262.0
2011-04-30 13:00:00,265.538
2011-04-30 14:00:00,260.352
2011-04-30 15:00:00,276.13
2011-04-30 16:00:00,271.344
2011-04-30 17:00:00,314.0745
2011-04-30 18:00:00,299.188
2011-04-30 19:00:00,240.21
2011-04-30 20:00:00,149.2
2011-04-30 21:00:00,105.418
2011-04-30 22:00:00,88.248
2011-04-30 23:00:00,56.896
2011-05-20 00:00:00,36.542
2011-05-20 01:00:00,29.736
2011-05-20 02:00:00,11.696
2011-05-20 03:00:00,6.2535
2011-05-20 04:00:00,6.474
2011-05-20 05:00:00,21.296
2011-05-20 06:00:00,89.024
2011-05-20 07:00:00,267.096
2011-05-20 08:00:00,452.042
2011-05-20 09:00:00,205.342
2011-05-20 10:00:00,151.014
2011-05-20 11:00:00,163.726
2011-05-20 12:00:00,248.196
2011-05-20 13:00:00,233.842
2011-05-20 14:00:00,243.796
2011-05-20 15:00:00,255.526
2011-05-20 16:00:00,361.308
2011-05-20 17:00:00,446.84066666666666
2011-05-20 18:00:00,474.314
2011-05-20 19:00:00,332.164
2011-05-20 20:00:00,221.242
2011-05-20 21:00:00,185.24
2011-05-20 22:00:00,142.464
2011-05-20 23:00:00,113.268
2011-05-21 00:00:00,98.816
2011-05-21 01:00:00,69.448
2011-05-21 02:00:00,57.902
2011-05-21 03:00:00,26.464
2011-05-21 04:00:00,7.398
2011-05-21 05:00:00,8.746
2011-05-21 06:00:00,25.518
2011-05-21 07:00:00,51.864
2011-05-21 08:00:00,119.046
2011-05-21 09:00:00,201.226
2011-05-21 10:00:00,305.894
2011-05-21 11:00:00,377.84
2011-05-21 12:00:00,388.066
2011-05-21 13:00:00,389.638
2011-05-21 14:00:00,386.882
2011-05-21 15:00:00,402.238
2011-05-21 16:00:00,406.8
2011-05-21 17:00:00,377.69250000000005
2011-05-21 18:00:00,372.9383333333334
2011-05-21 19:00:00,339.574
2011-05-21 20:00:00,247.178
2011-05-21 21:00:00,183.662
2011-05-21 22:00:00,143.412
2011-05-21 23:00:00,112.65
2011-05-22 00:00:00,110.166
2011-05-22 01:00:00,65.562
2011-05-22 02:00:00,56.044
2011-05-22 03:00:00,29.672
2011-05-22 04:00:00,11.948
2011-05-22 05:00:00,12.598
2011-05-22 06:00:00,12.438
2011-05-22 07:00:00,44.37
2011-05-22 08:00:00,95.402
2011-05-22 09:00:00,173.616
2011-05-22 10:00:00,282.834
2011-05-22 11:00:00,370.784
2011-05-22 12:00:00,384.952
2011-05-22 13:00:00,381.45
2011-05-22 14:00:00,299.556
2011-05-22 15:00:00,375.828
2011-05-22 16:00:00,390.892
2011-05-22 17:00:00,366.66066666666654
2011-05-22 18:00:00,353.6721333333333
2011-05-22 19:00:00,317.244
2011-05-22 20:00:00,250.268
2011-05-22 21:00:00,178.878
2011-05-22 22:00:00,129.574
2011-05-22 23:00:00,93.668
2011-05-23 00:00:00,32.636
2011-05-23 01:00:00,13.236
2011-05-23 02:00:00,6.634
2011-05-23 03:00:00,3.61
2011-05-23 04:00:00,5.374
2011-05-23 05:00:00,17.216
2011-05-23 06:00:00,97.856
2011-05-23 07:00:00,224.892
2011-05-23 08:00:00,393.536
2011-05-23 09:00:00,190.926
2011-05-23 10:00:00,121.348
2011-05-23 11:00:00,151.26
2011-05-23 12:00:00,189.314
2011-05-23 13:00:00,174.054
2011-05-23 14:00:00,159.656
2011-05-23 15:00:00,161.214
2011-05-23 16:00:00,281.278
2011-05-23 17:00:00,486.836
2011-05-23 18:00:00,506.312
2011-05-23 19:00:00,384.82
2011-05-23 20:00:00,220.26
2011-05-23 21:00:00,140.79
2011-05-23 22:00:00,128.36
2011-05-23 23:00:00,75.922
2011-05-24 00:00:00,22.51
2011-05-24 01:00:00,12.148
2011-05-24 02:00:00,7.256
2011-05-24 03:00:00,4.202
2011-05-24 04:00:00,5.704
2011-05-24 05:00:00,17.598
2011-05-24 06:00:00,111.258
2011-05-24 07:00:00,191.57
2011-05-24 08:00:00,278.748
2011-05-24 09:00:00,216.506
2011-05-24 10:00:00,122.74
2011-05-24 11:00:00,146.884
2011-05-24 12:00:00,182.052
2011-05-24 13:00:00,184.606
2011-05-24 14:00:00,166.538
2011-05-24 15:00:00,167.454
2011-05-24 16:00:00,290.868
2011-05-24 17:00:00,447.968
2011-05-24 18:00:00,514.82
2011-05-24 19:00:00,374.308
2011-05-24 20:00:00,274.306
2011-05-24 21:00:00,222.764
2011-05-24 22:00:00,83.592
2011-05-24 23:00:00,84.57
2011-05-25 00:00:00,24.992
2011-05-25 01:00:00,13.726
2011-05-25 02:00:00,8.884
2011-05-25 03:00:00,4.534
2011-05-25 04:00:00,5.226
2011-05-25 05:00:00,22.216
2011-05-25 06:00:00,105.282
2011-05-25 07:00:00,301.37
2011-05-25 08:00:00,447.514
2011-05-25 09:00:00,210.372
2011-05-25 10:00:00,125.798
2011-05-25 11:00:00,150.486
2011-05-25 12:00:00,188.84
2011-05-25 13:00:00,178.022
2011-05-25 14:00:00,161.562
2011-05-25 15:00:00,164.438
2011-05-25 16:00:00,283.53
2011-05-25 17:00:00,550.204
2011-05-25 18:00:00,531.018
2011-05-25 19:00:00,387.632
2011-05-25 20:00:00,296.348
2011-05-25 21:00:00,205.536
2011-05-25 22:00:00,154.334
2011-05-25 23:00:00,98.184
2011-05-26 00:00:00,51.668
2011-05-26 01:00:00,17.838
2011-05-26 02:00:00,12.318
2011-05-26 03:00:00,5.11
2011-05-26 04:00:00,5.34
2011-05-26 05:00:00,20.78
2011-05-26 06:00:00,101.214
2011-05-26 07:00:00,215.642
2011-05-26 08:00:00,440.27
2011-05-26 09:00:00,207.53
2011-05-26 10:00:00,117.912
2011-05-26 11:00:00,146.366
2011-05-26 12:00:00,187.526
2011-05-26 13:00:00,171.526
2011-05-26 14:00:00,161.31
2011-05-26 15:00:00,171.802
2011-05-26 16:00:00,289.666
2011-05-26 17:00:00,518.116
2011-05-26 18:00:00,520.672
2011-05-26 19:00:00,360.504
2011-05-26 20:00:00,286.298
2011-05-26 21:00:00,196.77
2011-05-26 22:00:00,154.994
2011-05-26 23:00:00,118.548
2011-05-27 00:00:00,62.764
2011-05-27 01:00:00,29.056
2011-05-27 02:00:00,15.088
2011-05-27 03:00:00,6.06
2011-05-27 04:00:00,5.74
2011-05-27 05:00:00,26.586
2011-05-27 06:00:00,102.96
2011-05-27 07:00:00,268.956
2011-05-27 08:00:00,452.192
2011-05-27 09:00:00,216.564
2011-05-27 10:00:00,152.236
2011-05-27 11:00:00,160.192
2011-05-27 12:00:00,224.07
2011-05-27 13:00:00,228.98
2011-05-27 14:00:00,219.45
2011-05-27 15:00:00,221.008
2011-05-27 16:00:00,336.904
2011-05-27 17:00:00,519.842
2011-05-27 18:00:00,453.256
2011-05-27 19:00:00,308.638
2011-05-27 20:00:00,200.71
2011-05-27 21:00:00,176.85
2011-05-27 22:00:00,147.466
2011-05-27 23:00:00,116.538
2011-05-28 00:00:00,104.568
2011-05-28 01:00:00,82.544
2011-05-28 02:00:00,55.646
2011-05-28 03:00:00,26.396
2011-05-28 04:00:00,8.372
2011-05-28 05:00:00,11.502
2011-05-28 06:00:00,31.546
2011-05-28 07:00:00,52.306
2011-05-28 08:00:00,111.618
2011-05-28 09:00:00,201.186
2011-05-28 10:00:00,287.792
2011-05-28 11:00:00,363.188
2011-05-28 12:00:00,382.508
2011-05-28 13:00:00,384.208
2011-05-28 14:00:00,374.412
2011-05-28 15:00:00,400.186
2011-05-28 16:00:00,405.93
2011-05-28 17:00:00,378.93056666666666
2011-05-28 18:00:00,350.5504
2011-05-28 19:00:00,292.884
2011-05-28 20:00:00,266.042
2011-05-28 21:00:00,183.628
2011-05-28 22:00:00,176.114
2011-05-28 23:00:00,141.276
2011-05-29 00:00:00,112.314
2011-05-29 01:00:00,84.452
2011-05-29 02:00:00,60.538
2011-05-29 03:00:00,28.54
2011-05-29 04:00:00,10.594
2011-05-29 05:00:00,14.11
2011-05-29 06:00:00,15.658
2011-05-29 07:00:00,43.158
2011-05-29 08:00:00,91.164
2011-05-29 09:00:00,130.56
2011-05-29 10:00:00,281.844
2011-05-29 11:00:00,320.738
2011-05-29 12:00:00,369.622
2011-05-29 13:00:00,390.118
2011-05-29 14:00:00,378.188
2011-05-29 15:00:00,387.184
2011-05-29 16:00:00,351.584
2011-05-29 17:00:00,360.87863333333325
2011-05-29 18:00:00,270.7123333333334
2011-05-29 19:00:00,271.564
2011-05-29 20:00:00,220.814
2011-05-29 21:00:00,171.384
2011-05-29 22:00:00,134.128
2011-05-29 23:00:00,111.222
2011-05-30 00:00:00,50.684
2011-05-30 01:00:00,69.252
2011-05-30 02:00:00,42.982
2011-05-30 03:00:00,21.16
2011-05-30 04:00:00,13.538
2011-05-30 05:00:00,12.118
2011-05-30 06:00:00,68.23
2011-05-30 07:00:00,97.494
2011-05-30 08:00:00,149.474
2011-05-30 09:00:00,201.41
2011-05-30 10:00:00,283.858
2011-05-30 11:00:00,364.112
2011-05-30 12:00:00,361.276
2011-05-30 13:00:00,359.006
2011-05-30 14:00:00,352.648
2011-05-30 15:00:00,346.708
2011-05-30 16:00:00,335.352
2011-05-30 17:00:00,454.2244
2011-05-30 18:00:00,447.0244
2011-05-30 19:00:00,312.112
2011-05-30 20:00:00,320.916
2011-05-30 21:00:00,333.842
2011-05-30 22:00:00,283.002
2011-05-30 23:00:00,111.774
2011-05-31 00:00:00,42.21
2011-05-31 01:00:00,19.206
2011-05-31 02:00:00,7.582
2011-05-31 03:00:00,4.342
2011-05-31 04:00:00,5.916
2011-05-31 05:00:00,21.648
2011-05-31 06:00:00,114.87
2011-05-31 07:00:00,302.412
2011-05-31 08:00:00,442.602
2011-05-31 09:00:00,187.028
2011-05-31 10:00:00,124.164
2011-05-31 11:00:00,139.264
2011-05-31 12:00:00,154.146
2011-05-31 13:00:00,150.574
2011-05-31 14:00:00,141.724
2011-05-31 15:00:00,149.14
2011-05-31 16:00:00,233.312
2011-05-31 17:00:00,516.124
2011-05-31 18:00:00,514.824
2011-05-31 19:00:00,375.756
2011-05-31 20:00:00,275.416
2011-05-31 21:00:00,205.102
2011-05-31 22:00:00,150.1
2011-05-31 23:00:00,74.97
2011-06-20 00:00:00,34.548
2011-06-20 01:00:00,14.384
2011-06-20 02:00:00,7.52
2011-06-20 03:00:00,4.352
2011-06-20 04:00:00,4.946
2011-06-20 05:00:00,18.978
2011-06-20 06:00:00,94.056
2011-06-20 07:00:00,169.956
2011-06-20 08:00:00,274.068
2011-06-20 09:00:00,200.594
2011-06-20 10:00:00,115.7
2011-06-20 11:00:00,125.486
2011-06-20 12:00:00,175.54
2011-06-20 13:00:00,181.146
2011-06-20 14:00:00,171.51
2011-06-20 15:00:00,175.924
2011-06-20 16:00:00,293.99
2011-06-20 17:00:00,479.7
2011-06-20 18:00:00,536.16
2011-06-20 19:00:00,399.952
2011-06-20 20:00:00,290.79
2011-06-20 21:00:00,205.308
2011-06-20 22:00:00,136.414
2011-06-20 23:00:00,94.098
2011-06-21 00:00:00,31.722
2011-06-21 01:00:00,11.916
2011-06-21 02:00:00,5.692
2011-06-21 03:00:00,4.614
2011-06-21 04:00:00,5.5
2011-06-21 05:00:00,21.218
2011-06-21 06:00:00,115.768
2011-06-21 07:00:00,250.724
2011-06-21 08:00:00,424.058
2011-06-21 09:00:00,197.61
2011-06-21 10:00:00,120.518
2011-06-21 11:00:00,136.604
2011-06-21 12:00:00,163.238
2011-06-21 13:00:00,167.366
2011-06-21 14:00:00,159.896
2011-06-21 15:00:00,165.682
2011-06-21 16:00:00,281.474
2011-06-21 17:00:00,557.352
2011-06-21 18:00:00,495.69
2011-06-21 19:00:00,359.874
2011-06-21 20:00:00,270.818
2011-06-21 21:00:00,214.348
2011-06-21 22:00:00,160.02
2011-06-21 23:00:00,76.924
2011-06-22 00:00:00,35.252
2011-06-22 01:00:00,18.294
2011-06-22 02:00:00,8.64
2011-06-22 03:00:00,5.752
2011-06-22 04:00:00,5.928
2011-06-22 05:00:00,26.11
2011-06-22 06:00:00,108.02
2011-06-22 07:00:00,297.172
2011-06-22 08:00:00,443.436
2011-06-22 09:00:00,192.39
2011-06-22 10:00:00,125.908
2011-06-22 11:00:00,142.94
2011-06-22 12:00:00,176.254
2011-06-22 13:00:00,157.712
2011-06-22 14:00:00,160.748
2011-06-22 15:00:00,159.688
2011-06-22 16:00:00,266.924
2011-06-22 17:00:00,511.876
2011-06-22 18:00:00,506.848
2011-06-22 19:00:00,367.916
2011-06-22 20:00:00,283.752
2011-06-22 21:00:00,220.314
2011-06-22 22:00:00,170.474
2011-06-22 23:00:00,87.806
2011-06-23 00:00:00,42.98
2011-06-23 01:00:00,20.102
2011-06-23 02:00:00,12.358
2011-06-23 03:00:00,5.556
2011-06-23 04:00:00,5.984
2011-06-23 05:00:00,25.128
2011-06-23 06:00:00,120.078
2011-06-23 07:00:00,317.444
2011-06-23 08:00:00,440.484
2011-06-23 09:00:00,201.014
2011-06-23 10:00:00,126.296
2011-06-23 11:00:00,140.24
2011-06-23 12:00:00,173.51
2011-06-23 13:00:00,171.992
2011-06-23 14:00:00,165.87
2011-06-23 15:00:00,167.54
2011-06-23 16:00:00,287.16
2011-06-23 17:00:00,505.864
2011-06-23 18:00:00,528.782
2011-06-23 19:00:00,364.604
2011-06-23 20:00:00,294.36
2011-06-23 21:00:00,210.744
2011-06-23 22:00:00,166.946
2011-06-23 23:00:00,118.552
2011-06-24 00:00:00,56.73
2011-06-24 01:00:00,25.744
2011-06-24 02:00:00,13.234
2011-06-24 03:00:00,5.918
2011-06-24 04:00:00,5.84
2011-06-24 05:00:00,26.588
2011-06-24 06:00:00,100.35
2011-06-24 07:00:00,264.926
2011-06-24 08:00:00,448.364
2011-06-24 09:00:00,232.26
2011-06-24 10:00:00,143.33
2011-06-24 11:00:00,154.272
2011-06-24 12:00:00,212.104
2011-06-24 13:00:00,210.942
2011-06-24 14:00:00,221.15
2011-06-24 15:00:00,198.69
2011-06-24 16:00:00,337.824
2011-06-24 17:00:00,549.084
2011-06-24 18:00:00,495.068
2011-06-24 19:00:00,370.334
2011-06-24 20:00:00,287.724
2011-06-24 21:00:00,221.1
2011-06-24 22:00:00,206.396
2011-06-24 23:00:00,142.29
2011-06-25 00:00:00,120.128
2011-06-25 01:00:00,79.514
2011-06-25 02:00:00,57.932
2011-06-25 03:00:00,31.164
2011-06-25 04:00:00,9.792
2011-06-25 05:00:00,13.214
2011-06-25 06:00:00,34.956
2011-06-25 07:00:00,67.318
2011-06-25 08:00:00,152.596
2011-06-25 09:00:00,201.518
2011-06-25 10:00:00,304.37
2011-06-25 11:00:00,384.576
2011-06-25 12:00:00,411.0
2011-06-25 13:00:00,404.37
2011-06-25 14:00:00,408.826
2011-06-25 15:00:00,404.13
2011-06-25 16:00:00,398.16
2011-06-25 17:00:00,393.7651666666667
2011-06-25 18:00:00,381.956
2011-06-25 19:00:00,341.59
2011-06-25 20:00:00,288.158
2011-06-25 21:00:00,212.296
2011-06-25 22:00:00,203.986
2011-06-25 23:00:00,138.948
2011-06-26 00:00:00,104.362
2011-06-26 01:00:00,88.238
2011-06-26 02:00:00,74.486
2011-06-26 03:00:00,36.33
2011-06-26 04:00:00,13.624
2011-06-26 05:00:00,15.028
2011-06-26 06:00:00,28.518
2011-06-26 07:00:00,51.312
2011-06-26 08:00:00,110.734
2011-06-26 09:00:00,180.834
2011-06-26 10:00:00,310.532
2011-06-26 11:00:00,384.52
2011-06-26 12:00:00,404.426
2011-06-26 13:00:00,393.516
2011-06-26 14:00:00,391.178
2011-06-26 15:00:00,394.744
2011-06-26 16:00:00,402.536
2011-06-26 17:00:00,378.8943333333333
2011-06-26 18:00:00,372.664
2011-06-26 19:00:00,335.3686666666666
2011-06-26 20:00:00,249.454
2011-06-26 21:00:00,193.08
2011-06-26 22:00:00,202.048
2011-06-26 23:00:00,108.26
2011-06-27 00:00:00,35.062
2011-06-27 01:00:00,11.6
2011-06-27 02:00:00,7.758
2011-06-27 03:00:00,4.632
2011-06-27 04:00:00,5.348
2011-06-27 05:00:00,21.6
2011-06-27 06:00:00,111.034
2011-06-27 07:00:00,322.0
2011-06-27 08:00:00,392.172
2011-06-27 09:00:00,203.534
2011-06-27 10:00:00,119.14
2011-06-27 11:00:00,149.02
2011-06-27 12:00:00,172.782
2011-06-27 13:00:00,168.138
2011-06-27 14:00:00,161.848
2011-06-27 15:00:00,160.338
2011-06-27 16:00:00,286.986
2011-06-27 17:00:00,549.904
2011-06-27 18:00:00,491.316
2011-06-27 19:00:00,398.436
2011-06-27 20:00:00,296.802
2011-06-27 21:00:00,191.216
2011-06-27 22:00:00,145.022
2011-06-27 23:00:00,91.636
2011-06-28 00:00:00,34.822
2011-06-28 01:00:00,16.794
2011-06-28 02:00:00,11.18
2011-06-28 03:00:00,6.312
2011-06-28 04:00:00,6.57
2011-06-28 05:00:00,24.318
2011-06-28 06:00:00,110.722
2011-06-28 07:00:00,311.924
2011-06-28 08:00:00,432.384
2011-06-28 09:00:00,198.848
2011-06-28 10:00:00,120.134
2011-06-28 11:00:00,147.066
2011-06-28 12:00:00,172.026
2011-06-28 13:00:00,178.81
2011-06-28 14:00:00,149.846
2011-06-28 15:00:00,152.19
2011-06-28 16:00:00,246.108
2011-06-28 17:00:00,453.514
2011-06-28 18:00:00,439.37
2011-06-28 19:00:00,352.83
2011-06-28 20:00:00,289.552
2011-06-28 21:00:00,203.926
2011-06-28 22:00:00,159.546
2011-06-28 23:00:00,92.158
2011-06-29 00:00:00,34.08
2011-06-29 01:00:00,19.53
2011-06-29 02:00:00,7.886
2011-06-29 03:00:00,5.54
2011-06-29 04:00:00,6.148
2011-06-29 05:00:00,24.95
2011-06-29 06:00:00,110.926
2011-06-29 07:00:00,305.384
2011-06-29 08:00:00,461.12
2011-06-29 09:00:00,205.57
2011-06-29 10:00:00,122.416
2011-06-29 11:00:00,152.468
2011-06-29 12:00:00,197.07
2011-06-29 13:00:00,186.904
2011-06-29 14:00:00,167.386
2011-06-29 15:00:00,169.736
2011-06-29 16:00:00,295.876
2011-06-29 17:00:00,553.386
2011-06-29 18:00:00,544.924
2011-06-29 19:00:00,386.044
2011-06-29 20:00:00,304.934
2011-06-29 21:00:00,233.376
2011-06-29 22:00:00,170.986
2011-06-29 23:00:00,102.1
2011-06-30 00:00:00,44.506
2011-06-30 01:00:00,19.266
2011-06-30 02:00:00,9.848
2011-06-30 03:00:00,6.804
2011-06-30 04:00:00,6.828
2011-06-30 05:00:00,28.228
2011-06-30 06:00:00,114.048
2011-06-30 07:00:00,326.852
2011-06-30 08:00:00,460.11
2011-06-30 09:00:00,204.278
2011-06-30 10:00:00,126.092
2011-06-30 11:00:00,155.998
2011-06-30 12:00:00,196.276
2011-06-30 13:00:00,190.056
2011-06-30 14:00:00,167.716
2011-06-30 15:00:00,184.14
2011-06-30 16:00:00,288.414
2011-06-30 17:00:00,570.596
2011-06-30 18:00:00,548.496
2011-06-30 19:00:00,391.558
2011-06-30 20:00:00,306.032
2011-06-30 21:00:00,216.71
2011-06-30 22:00:00,173.318
2011-06-30 23:00:00,128.052
2011-07-20 00:00:00,40.336
2011-07-20 01:00:00,16.836
2011-07-20 02:00:00,6.424
2011-07-20 03:00:00,5.782
2011-07-20 04:00:00,6.41
2011-07-20 05:00:00,25.176
2011-07-20 06:00:00,123.35
2011-07-20 07:00:00,300.956
2011-07-20 08:00:00,436.986
2011-07-20 09:00:00,197.634
2011-07-20 10:00:00,115.034
2011-07-20 11:00:00,140.798
2011-07-20 12:00:00,164.108
2011-07-20 13:00:00,153.554
2011-07-20 14:00:00,148.5
2011-07-20 15:00:00,155.37
2011-07-20 16:00:00,249.768
2011-07-20 17:00:00,513.414
2011-07-20 18:00:00,510.518
2011-07-20 19:00:00,375.868
2011-07-20 20:00:00,292.892
2011-07-20 21:00:00,222.798
2011-07-20 22:00:00,165.618
2011-07-20 23:00:00,95.708
2011-07-21 00:00:00,46.264
2011-07-21 01:00:00,18.402
2011-07-21 02:00:00,8.566
2011-07-21 03:00:00,5.278
2011-07-21 04:00:00,5.19
2011-07-21 05:00:00,20.978
2011-07-21 06:00:00,120.486
2011-07-21 07:00:00,311.594
2011-07-21 08:00:00,441.046
2011-07-21 09:00:00,193.122
2011-07-21 10:00:00,119.578
2011-07-21 11:00:00,133.454
2011-07-21 12:00:00,147.124
2011-07-21 13:00:00,142.858
2011-07-21 14:00:00,139.868
2011-07-21 15:00:00,144.078
2011-07-21 16:00:00,241.548
2011-07-21 17:00:00,457.642
2011-07-21 18:00:00,462.34
2011-07-21 19:00:00,371.93
2011-07-21 20:00:00,286.84
2011-07-21 21:00:00,219.828
2011-07-21 22:00:00,172.642
2011-07-21 23:00:00,116.232
2011-07-22 00:00:00,68.65
2011-07-22 01:00:00,29.318
2011-07-22 02:00:00,17.94
2011-07-22 03:00:00,6.194
2011-07-22 04:00:00,6.51
2011-07-22 05:00:00,25.258
2011-07-22 06:00:00,104.264
2011-07-22 07:00:00,263.05
2011-07-22 08:00:00,446.086
2011-07-22 09:00:00,226.322
2011-07-22 10:00:00,139.894
2011-07-22 11:00:00,150.174
2011-07-22 12:00:00,205.66
2011-07-22 13:00:00,205.206
2011-07-22 14:00:00,199.232
2011-07-22 15:00:00,187.58
2011-07-22 16:00:00,298.9
2011-07-22 17:00:00,474.974
2011-07-22 18:00:00,456.7
2011-07-22 19:00:00,340.684
2011-07-22 20:00:00,291.45
2011-07-22 21:00:00,212.364
2011-07-22 22:00:00,199.26
2011-07-22 23:00:00,138.178
2011-07-23 00:00:00,117.77
2011-07-23 01:00:00,77.918
2011-07-23 02:00:00,67.526
2011-07-23 03:00:00,30.326
2011-07-23 04:00:00,10.738
2011-07-23 05:00:00,12.562
2011-07-23 06:00:00,35.008
2011-07-23 07:00:00,63.932
2011-07-23 08:00:00,155.988
